sample_id,post_id,label,fold
5470,dailylook_0074.png,4,2
5471,dailylook_0074.png,3,2
5472,dailylook_0074.png,3,2
5473,dailylook_0074.png,2,2
5474,dailylook_0077.png,4,2
5475,dailylook_0077.png,4,2
5476,dailylook_0077.png,4,2
5477,dailylook_0077.png,4,2
5478,dailylook_0077.png,3,2
5479,dailylook_0078.png,4,4
5480,dailylook_0078.png,2,4
5481,dailylook_0078.png,3,4
5482,dailylook_0078.png,3,4
5483,dailylook_0078.png,0,4
5484,dailylook_0080.png,3,0
5485,dailylook_0080.png,4,0
5486,dailylook_0080.png,4,0
5487,dailylook_0080.png,1,0
5488,dailylook_0080.png,1,0
5489,dailylook_0081.png,4,1
5490,dailylook_0081.png,3,1
5491,dailylook_0081.png,3,1
5492,dailylook_0081.png,4,1
5493,dailylook_0081.png,3,1
5494,dailylook_0083.png,3,2
5495,dailylook_0083.png,4,2
5496,dailylook_0083.png,4,2
5497,dailylook_0083.png,4,2
5498,dailylook_0083.png,0,2
5499,dailylook_0087.png,3,2
5500,dailylook_0088.png,2,0
5501,dailylook_0088.png,3,0
5502,dailylook_0088.png,2,0
5503,dailylook_0088.png,3,0
5504,dailylook_0088.png,1,0
5505,dailylook_0088.png,0,0
5506,dailylook_0088.png,0,0
5507,dailylook_0088.png,0,0
5508,dailylook_0088.png,3,0
5509,dailylook_0088.png,4,0
5510,dailylook_0088.png,4,0
5511,dailylook_0088.png,3,0
5512,dailylook_0088.png,3,0
5513,dailylook_0088.png,3,0
5514,dailylook_0088.png,3,0
5515,dailylook_0088.png,3,0
5516,dailylook_0088.png,4,0
5517,dailylook_0088.png,4,0
5518,dailylook_0088.png,4,0
5519,dailylook_0088.png,0,0
5520,dailylook_0088.png,1,0
5521,dailylook_0088.png,3,0
5522,dailylook_0088.png,2,0
5523,dailylook_0088.png,3,0
5524,dailylook_0089.png,4,2
5525,dailylook_0089.png,0,2
5526,dailylook_0091.png,3,0
5527,dailylook_0091.png,1,0
5528,dailylook_0091.png,1,0
5529,dailylook_0091.png,3,0
5530,dailylook_0091.png,4,0
5531,dailylook_0091.png,2,0
5532,dailylook_0091.png,4,0
5533,dailylook_0091.png,3,0
5534,dailylook_0091.png,2,0
5535,dailylook_0091.png,4,0
5536,dailylook_0091.png,2,0
5537,dailylook_0091.png,4,0
5538,dailylook_0091.png,4,0
5539,dailylook_0091.png,4,0
5540,dailylook_0091.png,3,0
5541,dailylook_0091.png,3,0
5542,dailylook_0091.png,3,0
5543,dailylook_0091.png,3,0
5544,dailylook_0091.png,2,0
5545,dailylook_0091.png,1,0
5546,dailylook_0091.png,3,0
5547,dailylook_0091.png,3,0
5548,dailylook_0091.png,3,0
5549,dailylook_0091.png,3,0
5550,dailylook_0091.png,3,0
5551,dailylook_0091.png,2,0
5552,dailylook_0091.png,3,0
5553,dailylook_0092.png,4,3
5554,dailylook_0092.png,3,3
5555,dailylook_0092.png,3,3
5556,dailylook_0092.png,4,3
5557,dailylook_0092.png,4,3
5558,dailylook_0092.png,2,3
5559,dailylook_0092.png,1,3
5560,dailylook_0092.png,4,3
5561,dailylook_0092.png,3,3
5562,dailylook_0092.png,3,3
5563,dailylook_0092.png,3,3
5564,dailylook_0092.png,1,3
5565,dailylook_0092.png,2,3
5566,dailylook_0092.png,3,3
5567,dailylook_0092.png,4,3
5568,dailylook_0093.png,3,0
5569,dailylook_0093.png,3,0
5570,dailylook_0093.png,3,0
5571,dailylook_0093.png,3,0
5572,dailylook_0096.png,3,3
5573,dailylook_0096.png,3,3
5574,dailylook_0096.png,3,3
5575,dailylook_0096.png,4,3
5576,dailylook_0096.png,3,3
5577,dailylook_0096.png,2,3
5578,dailylook_0096.png,3,3
5579,dailylook_0096.png,4,3
5580,dailylook_0099.png,2,3
5581,dailylook_0099.png,2,3
5582,dailylook_0099.png,4,3
5583,dailylook_0099.png,4,3
5584,dailylook_0099.png,3,3
5585,dailylook_0099.png,3,3
5586,dailylook_0099.png,4,3
5587,dailylook_0099.png,4,3
5588,dailylook_0099.png,3,3
5589,dailylook_0099.png,2,3
5590,dailylook_0099.png,3,3
5591,dailylook_0099.png,4,3
5592,dailylook_0099.png,0,3
5593,dailylook_0099.png,3,3
5594,dailylook_0100.png,0,3
5595,ootd_0005.png,4,2
5596,ootd_0005.png,4,2
5597,ootd_0005.png,3,2
5598,ootd_0005.png,3,2
5599,ootd_0005.png,3,2
5600,ootd_0005.png,4,2
5601,ootd_0006.png,0,0
5602,ootd_0006.png,2,0
5603,ootd_0006.png,2,0
5604,ootd_0007.png,4,1
5605,ootd_0007.png,2,1
5606,ootd_0008.png,3,2
5607,ootd_0008.png,3,2
5608,ootd_0008.png,3,2
5609,ootd_0008.png,2,2
5610,ootd_0008.png,3,2
5611,ootd_0010.png,3,3
5612,ootd_0010.png,4,3
5613,ootd_0010.png,4,3
5614,ootd_0010.png,3,3
5615,ootd_0010.png,2,3
5616,ootd_0014.png,4,2
5617,ootd_0015.png,2,3
5618,ootd_0015.png,4,3
5619,ootd_0015.png,3,3
5620,ootd_0015.png,2,3
5621,ootd_0015.png,4,3
5622,ootd_0015.png,2,3
5623,ootd_0015.png,0,3
5624,ootd_0016.png,1,4
5625,ootd_0016.png,1,4
5626,ootd_0016.png,1,4
5627,ootd_0016.png,3,4
5628,ootd_0016.png,2,4
5629,ootd_0016.png,3,4
5630,ootd_0016.png,2,4
5631,ootd_0016.png,1,4
5632,ootd_0016.png,3,4
5633,ootd_0016.png,2,4
5634,ootd_0016.png,3,4
5635,ootd_0016.png,3,4
5636,ootd_0016.png,4,4
5637,ootd_0016.png,3,4
5638,ootd_0017.png,1,2
5639,ootd_0017.png,0,2
5640,ootd_0017.png,1,2
5641,ootd_0017.png,2,2
5642,ootd_0017.png,2,2
5643,ootd_0017.png,3,2
5644,ootd_0017.png,3,2
5645,ootd_0017.png,2,2
5646,ootd_0017.png,1,2
5647,ootd_0017.png,3,2
5648,ootd_0017.png,3,2
5649,ootd_0017.png,0,2
5650,ootd_0017.png,0,2
5651,ootd_0017.png,3,2
5652,ootd_0017.png,0,2
5653,ootd_0017.png,0,2
5654,ootd_0017.png,3,2
5655,ootd_0021.png,4,3
5656,ootd_0021.png,2,3
5657,ootd_0021.png,2,3
5658,ootd_0022.png,4,3
5659,ootd_0022.png,4,3
5660,ootd_0022.png,2,3
5661,ootd_0026.png,4,0
5662,ootd_0026.png,3,0
5663,ootd_0034.png,4,4
5664,ootd_0034.png,0,4
5665,ootd_0034.png,2,4
5666,ootd_0034.png,1,4
5667,ootd_0034.png,2,4
5668,ootd_0034.png,3,4
5669,ootd_0034.png,3,4
5670,ootd_0034.png,1,4
5671,ootd_0034.png,3,4
5672,ootd_0034.png,0,4
5673,ootd_0034.png,2,4
5674,ootd_0034.png,2,4
5675,ootd_0034.png,0,4
5676,ootd_0034.png,1,4
5677,ootd_0034.png,1,4
5678,ootd_0034.png,0,4
5679,ootd_0034.png,1,4
5680,ootd_0034.png,1,4
5681,ootd_0034.png,1,4
5682,ootd_0034.png,1,4
5683,ootd_0034.png,1,4
5684,ootd_0034.png,1,4
5685,ootd_0034.png,0,4
5686,ootd_0035.png,4,4
5687,ootd_0035.png,2,4
5688,ootd_0035.png,2,4
5689,ootd_0037.png,3,3
5690,ootd_0037.png,2,3
5691,ootd_0037.png,3,3
5692,ootd_0037.png,3,3
5693,ootd_0037.png,4,3
5694,ootd_0037.png,4,3
5695,ootd_0037.png,1,3
5696,ootd_0037.png,1,3
5697,ootd_0037.png,3,3
5698,ootd_0037.png,0,3
5699,ootd_0037.png,1,3
5700,ootd_0037.png,1,3
5701,ootd_0040.png,3,4
5702,ootd_0040.png,3,4
5703,ootd_0040.png,4,4
5704,ootd_0040.png,3,4
5705,ootd_0040.png,2,4
5706,ootd_0040.png,4,4
5707,ootd_0041.png,3,3
5708,ootd_0041.png,4,3
5709,ootd_0041.png,2,3
5710,ootd_0041.png,1,3
5711,ootd_0041.png,4,3
5712,ootd_0043.png,0,1
5713,ootd_0043.png,3,1
5714,ootd_0043.png,3,1
5715,ootd_0043.png,2,1
5716,ootd_0043.png,4,1
5717,ootd_0043.png,3,1
5718,ootd_0043.png,2,1
5719,ootd_0043.png,2,1
5720,ootd_0043.png,1,1
5721,ootd_0043.png,1,1
5722,ootd_0043.png,3,1
5723,ootd_0043.png,4,1
5724,ootd_0043.png,3,1
5725,ootd_0043.png,0,1
5726,ootd_0043.png,4,1
5727,ootd_0043.png,1,1
5728,ootd_0043.png,4,1
5729,ootd_0043.png,0,1
5730,ootd_0043.png,0,1
5731,ootd_0043.png,3,1
5732,ootd_0043.png,3,1
5733,ootd_0043.png,4,1
5734,ootd_0043.png,0,1
5735,ootd_0043.png,0,1
5736,ootd_0043.png,4,1
5737,ootd_0044.png,3,4
5738,ootd_0044.png,4,4
5739,ootd_0044.png,4,4
5740,ootd_0044.png,3,4
5741,ootd_0044.png,3,4
5742,ootd_0044.png,1,4
5743,ootd_0046.png,0,1
5744,ootd_0046.png,1,1
5745,ootd_0046.png,2,1
5746,ootd_0046.png,2,1
5747,ootd_0046.png,3,1
5748,ootd_0046.png,2,1
5749,ootd_0046.png,3,1
5750,ootd_0046.png,1,1
5751,ootd_0046.png,3,1
5752,ootd_0046.png,3,1
5753,ootd_0046.png,3,1
5754,ootd_0051.png,3,0
5755,ootd_0051.png,4,0
5756,ootd_0051.png,4,0
5757,ootd_0051.png,4,0
5758,ootd_0051.png,4,0
5759,ootd_0052.png,1,3
5760,ootd_0052.png,0,3
5761,ootd_0052.png,3,3
5762,ootd_0052.png,4,3
5763,ootd_0052.png,4,3
5764,ootd_0052.png,2,3
5765,ootd_0052.png,2,3
5766,ootd_0052.png,3,3
5767,ootd_0052.png,2,3
5768,ootd_0052.png,2,3
5769,ootd_0052.png,2,3
5770,ootd_0052.png,0,3
5771,ootd_0052.png,2,3
5772,ootd_0052.png,3,3
5773,ootd_0052.png,0,3
5774,ootd_0052.png,0,3
5775,ootd_0052.png,0,3
5776,ootd_0052.png,2,3
5777,ootd_0052.png,1,3
5778,ootd_0052.png,0,3
5779,ootd_0052.png,2,3
5780,ootd_0053.png,3,1
5781,ootd_0053.png,3,1
5782,ootd_0053.png,4,1
5783,ootd_0053.png,3,1
5784,ootd_0055.png,1,1
5785,ootd_0055.png,3,1
5786,ootd_0055.png,2,1
5787,ootd_0055.png,3,1
5788,ootd_0055.png,2,1
5789,ootd_0055.png,3,1
5790,ootd_0055.png,3,1
5791,ootd_0055.png,1,1
5792,ootd_0057.png,4,3
5793,ootd_0057.png,3,3
5794,ootd_0057.png,4,3
5795,ootd_0057.png,3,3
5796,ootd_0057.png,2,3
5797,ootd_0061.png,0,4
5798,ootd_0061.png,0,4
5799,ootd_0061.png,0,4
5800,ootd_0061.png,2,4
5801,ootd_0061.png,2,4
5802,ootd_0071.png,1,4
5803,ootd_0071.png,4,4
5804,ootd_0071.png,4,4
5805,ootd_0071.png,3,4
5806,ootd_0074.png,1,4
5807,ootd_0077.png,4,3
5808,ootd_0077.png,3,3
5809,ootd_0077.png,2,3
5810,ootd_0078.png,3,3
5811,ootd_0078.png,3,3
5812,ootd_0078.png,3,3
5813,ootd_0078.png,3,3
5814,ootd_0078.png,1,3
5815,ootd_0079.png,3,4
5816,ootd_0079.png,2,4
5817,ootd_0079.png,2,4
5818,ootd_0079.png,2,4
5819,ootd_0079.png,4,4
5820,ootd_0080.png,3,4
5821,ootd_0080.png,3,4
5822,ootd_0080.png,3,4
5823,ootd_0080.png,3,4
5824,ootd_0080.png,3,4
5825,ootd_0080.png,3,4
5826,ootd_0080.png,3,4
5827,ootd_0080.png,3,4
5828,ootd_0080.png,4,4
5829,ootd_0080.png,2,4
5830,ootd_0080.png,4,4
5831,ootd_0080.png,4,4
5832,ootd_0080.png,4,4
5833,ootd_0080.png,4,4
5834,ootd_0080.png,2,4
5835,ootd_0081.png,0,1
5836,ootd_0081.png,3,1
5837,ootd_0081.png,3,1
5838,ootd_0081.png,3,1
5839,ootd_0081.png,2,1
5840,ootd_0083.png,4,2
5841,ootd_0083.png,3,2
5842,ootd_0083.png,4,2
5843,ootd_0083.png,4,2
5844,ootd_0083.png,3,2
5845,ootd_0086.png,3,0
5846,ootd_0086.png,2,0
5847,ootd_0086.png,1,0
5848,ootd_0086.png,3,0
5849,ootd_0086.png,3,0
5850,ootd_0086.png,3,0
5851,ootd_0086.png,3,0
5852,ootd_0086.png,0,0
5853,ootd_0086.png,0,0
5854,ootd_0086.png,0,0
5855,ootd_0086.png,3,0
5856,ootd_0086.png,2,0
5857,ootd_0086.png,2,0
5858,ootd_0086.png,0,0
5859,ootd_0086.png,0,0
5860,ootd_0086.png,2,0
5861,ootd_0086.png,2,0
5862,ootd_0086.png,1,0
5863,ootd_0086.png,1,0
5864,ootd_0086.png,1,0
5865,ootd_0086.png,1,0
5866,ootd_0086.png,3,0
5867,ootd_0086.png,3,0
5868,ootd_0086.png,2,0
5869,ootd_0087.png,3,1
5870,ootd_0087.png,0,1
5871,ootd_0089.png,4,0
5872,ootd_0089.png,4,0
5873,ootd_0089.png,3,0
5874,ootd_0089.png,2,0
5875,ootd_0090.png,4,0
5876,ootd_0090.png,3,0
5877,ootd_0090.png,3,0
5878,ootd_0090.png,2,0
5879,ootd_0090.png,4,0
5880,ootd_0090.png,3,0
5881,ootd_0091.png,3,3
5882,ootd_0091.png,4,3
5883,ootd_0091.png,4,3
5884,ootd_0091.png,3,3
5885,ootd_0091.png,4,3
5886,ootd_0091.png,3,3
5887,ootd_0091.png,3,3
5888,ootd_0091.png,2,3
5889,ootd_0091.png,1,3
5890,ootd_0091.png,2,3
5891,ootd_0091.png,3,3
5892,ootd_0091.png,3,3
5893,ootd_0091.png,1,3
5894,ootd_0091.png,1,3
5895,ootd_0091.png,1,3
5896,ootd_0091.png,3,3
5897,ootd_0091.png,3,3
5898,ootd_0094.png,0,0
5899,ootd_0094.png,3,0
5900,ootd_0094.png,4,0
5901,ootd_0094.png,3,0
5902,ootd_0094.png,2,0
5903,ootd_0096.png,4,1
5904,ootd_0096.png,4,1
5905,ootd_0096.png,4,1
5906,ootd_0096.png,1,1
5907,ootd_0096.png,1,1
5908,ootd_0096.png,1,1
5909,ootd_0096.png,2,1
5910,ootd_0096.png,3,1
5911,ootd_0096.png,3,1
5912,ootd_0096.png,3,1
5913,ootd_0096.png,3,1
5914,ootd_0096.png,2,1
5915,ootd_0096.png,3,1
5916,ootd_0098.png,3,3
5917,ootd_0098.png,3,3
5918,ootd_0098.png,3,3
5919,ootd_0098.png,3,3
5920,ootd_0098.png,3,3
5921,ootd_0098.png,4,3
5922,ootd_0098.png,3,3
5923,ootd_0098.png,1,3
5924,fashionista_0001.png,4,4
5925,fashionista_0001.png,2,4
5926,fashionista_0001.png,1,4
5927,fashionista_0001.png,4,4
5928,fashionista_0001.png,3,4
5929,fashionista_0003.png,0,3
5930,fashionista_0003.png,0,3
5931,fashionista_0003.png,0,3
5932,fashionista_0003.png,0,3
5933,fashionista_0003.png,2,3
5934,fashionista_0004.png,4,0
5935,fashionista_0004.png,2,0
5936,fashionista_0004.png,2,0
5937,fashionista_0004.png,3,0
5938,fashionista_0004.png,2,0
5939,fashionista_0005.png,4,0
5940,fashionista_0005.png,4,0
5941,fashionista_0005.png,4,0
5942,fashionista_0005.png,3,0
5943,fashionista_0005.png,2,0
5944,fashionista_0007.png,2,2
5945,fashionista_0007.png,3,2
5946,fashionista_0007.png,4,2
5947,fashionista_0008.png,1,2
5948,fashionista_0008.png,3,2
5949,fashionista_0008.png,3,2
5950,fashionista_0008.png,4,2
5951,fashionista_0008.png,2,2
5952,fashionista_0017.png,1,0
5953,fashionista_0017.png,0,0
5954,fashionista_0017.png,4,0
5955,fashionista_0017.png,3,0
5956,fashionista_0017.png,0,0
5957,fashionista_0021.png,0,2
5958,fashionista_0021.png,1,2
5959,fashionista_0024.png,3,0
5960,fashionista_0024.png,3,0
5961,fashionista_0024.png,3,0
5962,fashionista_0024.png,2,0
5963,fashionista_0024.png,1,0
5964,fashionista_0026.png,0,1
5965,fashionista_0026.png,0,1
5966,fashionista_0026.png,0,1
5967,fashionista_0026.png,0,1
5968,fashionista_0026.png,3,1
5969,fashionista_0027.png,4,2
5970,fashionista_0027.png,4,2
5971,fashionista_0027.png,3,2
5972,fashionista_0027.png,4,2
5973,fashionista_0027.png,4,2
5974,fashionista_0027.png,3,2
5975,fashionista_0027.png,2,2
5976,fashionista_0027.png,3,2
5977,fashionista_0027.png,4,2
5978,fashionista_0027.png,4,2
5979,fashionista_0027.png,3,2
5980,fashionista_0027.png,3,2
5981,fashionista_0027.png,3,2
5982,fashionista_0027.png,4,2
5983,fashionista_0029.png,4,1
5984,fashionista_0032.png,4,4
5985,fashionista_0032.png,3,4
5986,fashionista_0032.png,3,4
5987,fashionista_0032.png,3,4
5988,fashionista_0032.png,3,4
5989,fashionista_0034.png,4,2
5990,fashionista_0034.png,4,2
5991,fashionista_0034.png,2,2
5992,fashionista_0034.png,1,2
5993,fashionista_0035.png,4,4
5994,fashionista_0035.png,3,4
5995,fashionista_0035.png,4,4
5996,fashionista_0035.png,3,4
5997,fashionista_0035.png,2,4
5998,fashionista_0037.png,4,4
5999,fashionista_0037.png,3,4
6000,fashionista_0037.png,2,4
6001,fashionista_0040.png,1,2
6002,fashionista_0040.png,2,2
6003,fashionista_0040.png,1,2
6004,fashionista_0040.png,2,2
6005,fashionista_0040.png,4,2
6006,fashionista_0041.png,3,2
6007,fashionista_0041.png,4,2
6008,fashionista_0042.png,1,2
6009,fashionista_0042.png,1,2
6010,fashionista_0042.png,3,2
6011,fashionista_0042.png,0,2
6012,fashionista_0042.png,2,2
6013,fashionista_0042.png,2,2
6014,fashionista_0042.png,1,2
6015,fashionista_0042.png,2,2
6016,fashionista_0042.png,2,2
6017,fashionista_0042.png,1,2
6018,fashionista_0042.png,0,2
6019,fashionista_0042.png,0,2
6020,fashionista_0042.png,3,2
6021,fashionista_0042.png,3,2
6022,fashionista_0042.png,2,2
6023,fashionista_0042.png,3,2
6024,fashionista_0042.png,2,2
6025,fashionista_0042.png,3,2
6026,fashionista_0042.png,3,2
6027,fashionista_0042.png,3,2
6028,fashionista_0042.png,2,2
6029,fashionista_0042.png,4,2
6030,fashionista_0042.png,3,2
6031,fashionista_0042.png,1,2
6032,fashionista_0042.png,0,2
6033,fashionista_0042.png,3,2
6034,fashionista_0042.png,3,2
6035,fashionista_0042.png,3,2
6036,fashionista_0042.png,2,2
6037,fashionista_0042.png,0,2
6038,fashionista_0044.png,1,2
6039,fashionista_0044.png,0,2
6040,fashionista_0044.png,3,2
6041,fashionista_0044.png,2,2
6042,fashionista_0044.png,2,2
6043,fashionista_0044.png,3,2
6044,fashionista_0044.png,4,2
6045,fashionista_0044.png,4,2
6046,fashionista_0044.png,4,2
6047,fashionista_0044.png,1,2
6048,fashionista_0044.png,3,2
6049,fashionista_0044.png,3,2
6050,fashionista_0044.png,2,2
6051,fashionista_0044.png,1,2
6052,fashionista_0044.png,0,2
6053,fashionista_0044.png,3,2
6054,fashionista_0044.png,2,2
6055,fashionista_0044.png,2,2
6056,fashionista_0044.png,3,2
6057,fashionista_0044.png,2,2
6058,fashionista_0044.png,3,2
6059,fashionista_0044.png,0,2
6060,fashionista_0044.png,2,2
6061,fashionista_0044.png,3,2
6062,fashionista_0044.png,1,2
6063,fashionista_0044.png,0,2
6064,fashionista_0044.png,1,2
6065,fashionista_0044.png,2,2
6066,fashionista_0044.png,2,2
6067,fashionista_0045.png,1,3
6068,fashionista_0045.png,0,3
6069,fashionista_0045.png,3,3
6070,fashionista_0045.png,3,3
6071,fashionista_0045.png,2,3
6072,fashionista_0045.png,3,3
6073,fashionista_0045.png,4,3
6074,fashionista_0045.png,4,3
6075,fashionista_0045.png,4,3
6076,fashionista_0045.png,1,3
6077,fashionista_0045.png,3,3
6078,fashionista_0045.png,3,3
6079,fashionista_0045.png,1,3
6080,fashionista_0045.png,2,3
6081,fashionista_0045.png,0,3
6082,fashionista_0045.png,3,3
6083,fashionista_0045.png,2,3
6084,fashionista_0045.png,1,3
6085,fashionista_0045.png,2,3
6086,fashionista_0045.png,2,3
6087,fashionista_0045.png,3,3
6088,fashionista_0045.png,0,3
6089,fashionista_0045.png,2,3
6090,fashionista_0045.png,2,3
6091,fashionista_0045.png,1,3
6092,fashionista_0045.png,0,3
6093,fashionista_0045.png,0,3
6094,fashionista_0045.png,0,3
6095,fashionista_0045.png,0,3
6096,fashionista_0050.png,0,0
6097,fashionista_0050.png,0,0
6098,fashionista_0050.png,2,0
6099,fashionista_0050.png,1,0
6100,fashionista_0050.png,0,0
6101,fashionista_0051.png,4,3
6102,fashionista_0051.png,4,3
6103,fashionista_0051.png,1,3
6104,fashionista_0051.png,2,3
6105,fashionista_0051.png,1,3
6106,fashionista_0051.png,3,3
6107,fashionista_0051.png,2,3
6108,fashionista_0051.png,3,3
6109,fashionista_0052.png,1,4
6110,fashionista_0052.png,1,4
6111,fashionista_0052.png,0,4
6112,fashionista_0052.png,2,4
6113,fashionista_0052.png,3,4
6114,fashionista_0052.png,1,4
6115,fashionista_0052.png,0,4
6116,fashionista_0052.png,0,4
6117,fashionista_0052.png,0,4
6118,fashionista_0052.png,2,4
6119,fashionista_0052.png,0,4
6120,fashionista_0052.png,3,4
6121,fashionista_0052.png,3,4
6122,fashionista_0052.png,2,4
6123,fashionista_0052.png,2,4
6124,fashionista_0052.png,0,4
6125,fashionista_0052.png,3,4
6126,fashionista_0052.png,4,4
6127,fashionista_0052.png,2,4
6128,fashionista_0052.png,2,4
6129,fashionista_0052.png,3,4
6130,fashionista_0052.png,0,4
6131,fashionista_0052.png,0,4
6132,fashionista_0052.png,1,4
6133,fashionista_0052.png,2,4
6134,fashionista_0052.png,2,4
6135,fashionista_0052.png,3,4
6136,fashionista_0052.png,1,4
6137,fashionista_0052.png,0,4
6138,fashionista_0052.png,2,4
6139,fashionista_0054.png,4,3
6140,fashionista_0054.png,1,3
6141,fashionista_0054.png,2,3
6142,fashionista_0054.png,4,3
6143,fashionista_0056.png,4,3
6144,fashionista_0058.png,1,3
6145,fashionista_0058.png,2,3
6146,fashionista_0058.png,2,3
6147,fashionista_0058.png,0,3
6148,fashionista_0058.png,0,3
6149,fashionista_0058.png,3,3
6150,fashionista_0058.png,4,3
6151,fashionista_0058.png,4,3
6152,fashionista_0058.png,3,3
6153,fashionista_0058.png,4,3
6154,fashionista_0058.png,4,3
6155,fashionista_0058.png,2,3
6156,fashionista_0058.png,2,3
6157,fashionista_0058.png,1,3
6158,fashionista_0058.png,1,3
6159,fashionista_0058.png,1,3
6160,fashionista_0058.png,1,3
6161,fashionista_0058.png,2,3
6162,fashionista_0058.png,1,3
6163,fashionista_0058.png,1,3
6164,fashionista_0058.png,1,3
6165,fashionista_0058.png,1,3
6166,fashionista_0058.png,1,3
6167,fashionista_0058.png,0,3
6168,fashionista_0058.png,0,3
6169,fashionista_0058.png,0,3
6170,fashionista_0058.png,1,3
6171,fashionista_0058.png,1,3
6172,fashionista_0060.png,2,1
6173,fashionista_0060.png,2,1
6174,fashionista_0060.png,4,1
6175,fashionista_0060.png,4,1
6176,fashionista_0060.png,2,1
6177,fashionista_0060.png,4,1
6178,fashionista_0060.png,4,1
6179,fashionista_0060.png,2,1
6180,fashionista_0060.png,2,1
6181,fashionista_0060.png,0,1
6182,fashionista_0060.png,0,1
6183,fashionista_0060.png,1,1
6184,fashionista_0060.png,2,1
6185,fashionista_0060.png,0,1
6186,fashionista_0060.png,3,1
6187,fashionista_0060.png,0,1
6188,fashionista_0060.png,0,1
6189,fashionista_0060.png,0,1
6190,fashionista_0060.png,0,1
6191,fashionista_0060.png,0,1
6192,fashionista_0060.png,0,1
6193,fashionista_0060.png,0,1
6194,fashionista_0060.png,0,1
6195,fashionista_0060.png,0,1
6196,fashionista_0060.png,0,1
6197,fashionista_0060.png,0,1
6198,fashionista_0060.png,0,1
6199,fashionista_0060.png,0,1
6200,fashionista_0063.png,2,4
6201,fashionista_0063.png,2,4
6202,fashionista_0063.png,2,4
6203,fashionista_0063.png,2,4
6204,fashionista_0063.png,1,4
6205,fashionista_0063.png,2,4
6206,fashionista_0063.png,2,4
6207,fashionista_0063.png,4,4
6208,fashionista_0063.png,3,4
6209,fashionista_0063.png,4,4
6210,fashionista_0063.png,4,4
6211,fashionista_0063.png,2,4
6212,fashionista_0063.png,2,4
6213,fashionista_0063.png,2,4
6214,fashionista_0063.png,2,4
6215,fashionista_0063.png,1,4
6216,fashionista_0063.png,2,4
6217,fashionista_0063.png,0,4
6218,fashionista_0063.png,2,4
6219,fashionista_0063.png,1,4
6220,fashionista_0063.png,1,4
6221,fashionista_0063.png,1,4
6222,fashionista_0063.png,3,4
6223,fashionista_0063.png,2,4
6224,fashionista_0065.png,0,4
6225,fashionista_0065.png,0,4
6226,fashionista_0065.png,3,4
6227,fashionista_0065.png,3,4
6228,fashionista_0065.png,2,4
6229,fashionista_0065.png,3,4
6230,fashionista_0065.png,4,4
6231,fashionista_0065.png,4,4
6232,fashionista_0065.png,4,4
6233,fashionista_0065.png,1,4
6234,fashionista_0065.png,3,4
6235,fashionista_0065.png,2,4
6236,fashionista_0065.png,2,4
6237,fashionista_0065.png,1,4
6238,fashionista_0065.png,0,4
6239,fashionista_0065.png,3,4
6240,fashionista_0065.png,2,4
6241,fashionista_0065.png,2,4
6242,fashionista_0065.png,2,4
6243,fashionista_0065.png,2,4
6244,fashionista_0065.png,3,4
6245,fashionista_0065.png,0,4
6246,fashionista_0065.png,2,4
6247,fashionista_0065.png,2,4
6248,fashionista_0065.png,1,4
6249,fashionista_0065.png,0,4
6250,fashionista_0065.png,0,4
6251,fashionista_0065.png,0,4
6252,fashionista_0065.png,0,4
6253,fashionista_0066.png,3,4
6254,fashionista_0070.png,1,3
6255,fashionista_0070.png,0,3
6256,fashionista_0070.png,2,3
6257,fashionista_0070.png,2,3
6258,fashionista_0070.png,3,3
6259,fashionista_0070.png,3,3
6260,fashionista_0070.png,4,3
6261,fashionista_0070.png,4,3
6262,fashionista_0070.png,4,3
6263,fashionista_0070.png,1,3
6264,fashionista_0070.png,3,3
6265,fashionista_0070.png,2,3
6266,fashionista_0070.png,2,3
6267,fashionista_0070.png,2,3
6268,fashionista_0070.png,0,3
6269,fashionista_0070.png,3,3
6270,fashionista_0070.png,2,3
6271,fashionista_0070.png,2,3
6272,fashionista_0070.png,2,3
6273,fashionista_0070.png,2,3
6274,fashionista_0070.png,2,3
6275,fashionista_0070.png,1,3
6276,fashionista_0070.png,2,3
6277,fashionista_0070.png,2,3
6278,fashionista_0070.png,1,3
6279,fashionista_0070.png,1,3
6280,fashionista_0070.png,0,3
6281,fashionista_0070.png,0,3
6282,fashionista_0070.png,2,3
6283,fashionista_0078.png,0,2
6284,fashionista_0078.png,3,2
6285,fashionista_0078.png,3,2
6286,fashionista_0078.png,3,2
6287,fashionista_0078.png,3,2
6288,fashionista_0078.png,3,2
6289,fashionista_0078.png,4,2
6290,fashionista_0082.png,1,1
6291,fashionista_0082.png,0,1
6292,fashionista_0082.png,0,1
6293,fashionista_0082.png,0,1
6294,fashionista_0082.png,0,1
6295,fashionista_0082.png,0,1
6296,fashionista_0082.png,1,1
6297,fashionista_0082.png,0,1
6298,fashionista_0082.png,1,1
6299,fashionista_0082.png,0,1
6300,fashionista_0082.png,1,1
6301,fashionista_0082.png,2,1
6302,fashionista_0082.png,2,1
6303,fashionista_0082.png,3,1
6304,fashionista_0082.png,0,1
6305,fashionista_0082.png,2,1
6306,fashionista_0082.png,0,1
6307,fashionista_0082.png,4,1
6308,fashionista_0082.png,0,1
6309,fashionista_0082.png,0,1
6310,fashionista_0082.png,4,1
6311,fashionista_0082.png,0,1
